state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count,dd,tt,state_clean,trump_win_rate_list,ddtt,idx
Georgia (EV: 16),46:42.8,Biden,Trump,2469920,2457249,12671,5850,128,126,126,0.555555556,0.444444444,2643,2655,1.596646331,0.024666944,0.295833333,{'Fayette': 128},4989642,20201110,2346,Georgia,0.49871417,202011102346,GA
Minnesota (EV: 10),46:42.8,Biden,Trump,1718720,1485315,233405,92276,11,10,10,0.5,0.5,3867,4110,1.794748936,0.000154326,0.527233333,"{'Beltrami': 2, 'Cook': 2, 'Le Sueur': 3, 'McLeod': 4}",3272439,20201110,2346,Minnesota,0.463576397,202011102346,MN
Pennsylvania (EV: 20),46:42.8,Biden,Trump,3371708,3326035,45673,142088,38,38,38,0.684210526,0.315789474,8823,9128,0.662767241,9.34E-05,0.410266667,{'Crawford': 38},6783167,20201110,2346,Pennsylvania,0.496590419,202011102346,PA
Washington (EV: 12),46:42.8,Biden,Trump,2326640,1542244,784396,116877,3576,3465,"3,465",0.332467532,0.667532468,7393,7436,3.968825492,0.098000391,0.538033333,{'Okanogan': 3576},3970755,20201110,2346,Washington,0.398627615,202011102346,WA
Minnesota (EV: 10),54:22.4,Biden,Trump,1718721,1485317,233404,92273,3,3,3,0.333333333,0.666666667,3867,4110,1.794785484,3.65E-05,0.527266667,{'McLeod': 3},3272442,20201110,2354,Minnesota,0.463576587,202011102354,MN
Washington (EV: 12),54:22.4,Biden,Trump,2331356,1544944,786412,109099,7778,7416,"7,416",0.63592233,0.36407767,7397,7436,4.225679562,0.25685407,0.481466667,"{'King': 4692, 'Pierce': 1789, 'Whitman': 1297}",3978533,20201110,2354,Washington,0.398561515,202011102354,WA
Arizona (EV: 11),24:41.9,Biden,Trump,1652350,1638130,14220,44350,64,63,63,0.555555556,0.444444444,1481,1489,0.66288821,0.000314788,0.576366667,{'Navajo': 64},3341513,20201111,24,Arizona,0.497839221,202011110024,AZ
California (EV: 55),24:41.9,Biden,Trump,9699713,4969256,4730457,2522262,0,0,0,0,0,18153,20498,1.458570464,0,0.2584,{},14973644,20201111,24,California,0.338759732,202011110024,CA
Georgia (EV: 16),24:41.9,Biden,Trump,2471882,2457733,14149,3368,2482,2446,"2,446",0.80212592,0.19787408,2643,2655,2.626988927,1.030342596,0.2901,{'Fulton': 2482},4992124,20201111,24,Georgia,0.498564898,202011110024,GA
Iowa (EV: 6),24:41.9,Trump,Biden,897012,758205,138807,3225,58,57,57,0.631578947,0.368421053,1602,1664,22.4639075,0.390362832,0.387096774,{'Woodbury': 58},1687694,20201111,24,Iowa,0.541930152,202011110024,IA
Washington (EV: 12),24:41.9,Biden,Trump,2333722,1547469,786253,103947,5152,4891,"4,891",0.483745655,0.516254345,7397,7436,4.409547492,0.18386793,0.481333333,"{'Benton': 199, 'Cowlitz': 232, 'Grant': 2413, 'Jefferson': 608, 'Spokane': 1700}",3983685,20201111,24,Washington,0.398709829,202011110024,WA
Arizona (EV: 11),49:41.3,Biden,Trump,1652716,1638952,13764,43122,1228,1188,"1,188",0.308080808,0.691919192,1481,1489,0.662154665,-0.000733545,0.5801,"{'Gila': 2, 'Yavapai': 1226}",3342741,20201111,49,Arizona,0.497909267,202011110049,AZ
California (EV: 55),49:41.3,Biden,Trump,9699713,4969256,4730457,2522262,0,0,0,0,0,18153,20498,1.458570464,0,0.2584,{},14973644,20201111,49,California,0.338759732,202011110049,CA
Colorado (EV: 9),49:41.3,Biden,Trump,1779938,1346199,433739,44794,38212,36679,"36,679",0.710570081,0.289429919,3166,3276,5.475921309,2.386307823,0.289429919,{'Denver': 38212},3212169,20201111,49,Colorado,0.430627001,202011110049,CO
Maryland (EV: 10),49:41.3,Biden,Trump,1715498,900082,815416,370827,30385,29873,"29,873",0.765072139,0.234927861,1721,2019,1.627520559,0.105630784,0.234633333,"{'Baltimore': 9533, 'Charles': 16903, 'Frederick': 1521, 'Washington': 2428}",2666203,20201111,49,Maryland,0.344123292,202011110049,MD
Minnesota (EV: 10),49:41.3,Biden,Trump,1718723,1485318,233405,92272,1,3,3,0.666666667,0.333333333,3867,4110,1.794805064,1.96E-05,0.527266667,{'Mahnomen': 3},3272443,20201111,49,Minnesota,0.463576465,202011110049,MN
Washington (EV: 12),49:41.3,Biden,Trump,2339527,1553583,785944,91379,12568,11919,"11,919",0.487037503,0.512962497,7404,7436,4.945507417,0.535959925,0.492233333,"{'Clallam': 1288, 'Franklin': 642, 'Kitsap': 299, 'Skagit': 6690, 'Thurston': 2799, 'Whatcom': 850}",3996253,20201111,49,Washington,0.399059621,202011110049,WA
Washington (EV: 12),57:02.0,Biden,Trump,2341668,1555089,786579,87569,3810,3647,"3,647",0.587057856,0.412942144,7404,7436,5.142672987,0.19716557,0.4755,"{'Clark': 1192, 'Snohomish': 2618}",4000063,20201111,57,Washington,0.399072613,202011110057,WA
Arizona (EV: 11),16:21.9,Biden,Trump,1652778,1639268,13510,42738,384,378,378,0.164021164,0.835978836,1481,1489,0.660592343,-0.001562323,0.583133333,{'Mohave': 384},3343125,20201111,116,Arizona,0.497948085,202011110116,AZ
California (EV: 55),16:21.9,Biden,Trump,9699713,4969256,4730457,2522262,0,0,0,0,0,18153,20498,1.458570464,0,0.2584,{},14973644,20201111,116,California,0.338759732,202011110116,CA
Washington (EV: 12),16:21.9,Biden,Trump,2341901,1555447,786454,86953,616,591,591,0.394247039,0.605752961,7405,7436,5.174819992,0.032147006,0.474266667,{'Klickitat': 616},4000679,20201111,116,Washington,0.399103955,202011110116,WA
California (EV: 55),36:01.0,Biden,Trump,9699713,4969256,4730457,2522262,0,0,0,0,0,18153,20498,1.458570464,0,0.2584,{},14973644,20201111,136,California,0.338759732,202011110136,CA
Arizona (EV: 11),51:41.5,Biden,Trump,1652979,1639397,13582,42396,342,330,330,0.609090909,0.390909091,1481,1489,0.662750572,0.002158229,0.580866667,{'Coconino': 342},3343467,20201111,151,Arizona,0.497937356,202011110151,AZ
Minnesota (EV: 10),51:41.5,Biden,Trump,1718725,1485323,233402,92264,8,7,7,0.285714286,0.714285714,3867,4110,1.794900689,9.56E-05,0.527366667,{'Marshall': 8},3272451,20201111,151,Minnesota,0.463577013,202011110151,MN
Arizona (EV: 11),17:41.6,Biden,Trump,1655192,1642379,12813,37105,5291,5195,"5,195",0.425986526,0.574013474,1481,1489,0.675429276,0.012678704,0.5769,{},3348758,20201111,217,Arizona,0.498057206,202011110217,AZ
Mississippi (EV: 6),17:41.6,Trump,Biden,688745,452795,235950,168551,-4130,-4090,Unknown,0.661613692,0.338386308,1729,1766,1.21020745,-0.021918467,0.528233333,{},1159362,20201111,217,Mississippi,0.603347233,202011110217,MS
New Mexico (EV: 5),17:41.6,Biden,Trump,499378,401197,98181,3046,1290,1266,"1,266",0.879146919,0.120853081,1833,1849,16.9812852,5.016541961,0.220199501,"{'Cibola': 12, 'Hidalgo': 21, 'Luna': 1, 'McKinley': 67, 'San Miguel': 20, 'Sandoval': 1, 'Santa Fe': 945, 'Socorro': 1, 'Taos': 222}",920930,20201111,217,New Mexico,0.445489826,202011110217,NM
Oregon (EV: 7),17:41.6,Biden,Trump,1327416,947519,379897,25038,8475,7974,"7,974",0.661901179,0.338098821,1332,1334,8.335534406,2.021291693,0.431566667,"{'Benton': 585, 'Lane': 3064, 'Marion': 2869, 'Multnomah': 924, 'Washington': 1033}",2349283,20201111,217,Oregon,0.416503768,202011110217,OR
California (EV: 55),35:21.0,Biden,Trump,9699713,4969256,4730457,2522262,0,0,0,0,0,18153,20498,1.458570464,0,0.2584,{},14973644,20201111,235,California,0.338759732,202011110235,CA
Minnesota (EV: 10),42:21.7,Biden,Trump,1718725,1485323,233402,92264,0,0,0,0,0,3868,4110,1.794900689,0,0.527366667,{},3272451,20201111,242,Minnesota,0.463577013,202011110242,MN
Alaska (EV: 3),51:01.8,Trump,Biden,139264,91497,47767,151112,49264,47671,"47,671",0.428352667,0.571647333,441,441,0.665317176,0.022815492,0.571647333,{},240234,20201111,251,Alaska,0.603498858,202011110251,AK
Alaska (EV: 3),59:01.1,Trump,Biden,139264,91497,47767,151112,0,0,0,0,0,441,441,0.665317176,0,0.571633333,{},240234,20201111,259,Alaska,0.603498858,202011110259,AK
California (EV: 55),15:21.0,Biden,Trump,10253149,5351539,4901610,1558190,964072,935719,"935,719",0.591455341,0.408544659,19152,20498,2.107790586,0.649220122,0.408544659,{},15937716,20201111,315,California,0.342944313,202011110315,CA
District of Columbia (EV: 3),15:21.0,Biden,Trump,272387,15342,257045,50035,4150,4029,"4,029",0.933730454,0.066269546,121,144,3.133245042,0.23474044,0.046533333,{'Ward 1': 4150},294321,20201111,315,District of Columbia,0.053321007,202011110315,DC
Pennsylvania (EV: 20),15:21.0,Biden,Trump,3372069,3326327,45742,141401,687,653,653,0.552833078,0.447166922,8824,9128,0.663805143,0.001037902,0.4173,"{'Lebanon': 605, 'Westmoreland': 687}",6783854,20201111,315,Pennsylvania,0.4965856,202011110315,PA
Alabama (EV: 9),23:42.3,Trump,Biden,1434159,843473,590686,13386,0,0,0,0,0,1970,2069,22.8764791,0,0.4486,{},2309900,20201111,323,Alabama,0.629671079,202011110323,AL
Arkansas (EV: 6),23:42.3,Trump,Biden,757052,418051,339001,9697,0,0,0,0,0,2412,2579,18.48861995,0,0.321866667,{},1209372,20201111,323,Arkansas,0.6442431,202011110323,AR
Arizona (EV: 11),23:42.3,Biden,Trump,1655192,1642379,12813,37105,0,0,0,0,0,1482,1489,0.675429276,0,0.5769,{},3348758,20201111,323,Arizona,0.498057206,202011110323,AZ
California (EV: 55),23:42.3,Biden,Trump,10253149,5351539,4901610,1558190,0,0,0,0,0,19165,20498,2.107790586,0,0.408533333,{},15937716,20201111,323,California,0.342944313,202011110323,CA
Colorado (EV: 9),23:42.3,Biden,Trump,1779938,1346199,433739,44794,0,0,0,0,0,3172,3276,5.475921309,0,0.289433333,{},3212169,20201111,323,Colorado,0.430627001,202011110323,CO
Connecticut (EV: 7),23:42.3,Biden,Trump,1079168,714176,364992,2439,0,0,0,0,0,738,753,76.50352354,0,0.394033333,{},1821878,20201111,323,Connecticut,0.398237037,202011110323,CT
District of Columbia (EV: 3),23:42.3,Biden,Trump,282666,16204,266462,38434,11601,11141,"11,141",0.92262813,0.07737187,123,144,4.05365871,0.920413668,0.063033333,"{'Ward 2': 996, 'Ward 3': 664, 'Ward 4': 945, 'Ward 5': 2193, 'Ward 6': 4454, 'Ward 7': 2349}",305922,20201111,323,District of Columbia,0.054217553,202011110323,DC
Georgia (EV: 16),23:42.3,Biden,Trump,2471882,2457733,14149,3368,0,0,0,0,0,2644,2655,2.626988927,0,0.2901,{},4992124,20201111,323,Georgia,0.498564898,202011110323,GA
Iowa (EV: 6),23:42.3,Trump,Biden,897012,758205,138807,3225,0,0,0,0,0,1604,1664,22.4639075,0,0.387096774,{},1687694,20201111,323,Iowa,0.541930152,202011110323,IA
Illinois (EV: 20),23:42.3,Biden,Trump,3052816,2341023,711793,535553,0,0,0,0,0,8781,9874,1.17744499,0,0.223366667,{},5501179,20201111,323,Illinois,0.43401796,202011110323,IL
Indiana (EV: 11),23:42.3,Trump,Biden,1727234,1239771,487463,2641,0,0,0,0,0,4803,4969,94.67692126,0,0.675266667,{},3032025,20201111,323,Indiana,0.582147317,202011110323,IN
Kansas (EV: 6),23:42.3,Trump,Biden,753370,551199,202171,9884,0,0,0,0,0,3440,3523,10.98310719,0,0.548333333,{},1334330,20201111,323,Kansas,0.577485744,202011110323,KS
Kentucky (EV: 8),23:42.3,Trump,Biden,1326347,772223,554124,2766,0,0,0,0,0,3376,3692,102.4635373,0,0.610366667,{},2135193,20201111,323,Kentucky,0.632024188,202011110323,KY
Louisiana (EV: 8),23:42.3,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3699,3934,0,0,0.596994536,{},2148062,20201111,323,Louisiana,0.594644405,202011110323,LA
Maryland (EV: 10),23:42.3,Biden,Trump,1715498,900082,815416,370827,0,0,0,0,0,1733,2019,1.627520559,0,0.234633333,{},2666203,20201111,323,Maryland,0.344123292,202011110323,MD
Michigan (EV: 16),23:42.3,Biden,Trump,2795649,2647004,148645,7973,0,0,0,0,0,4881,4974,9.967755964,0,0.4429,{},5531329,20201111,323,Michigan,0.486344435,202011110323,MI
Minnesota (EV: 10),23:42.3,Biden,Trump,1718725,1485323,233402,92264,0,0,0,0,0,3881,4110,1.794900689,0,0.527366667,{},3272451,20201111,323,Minnesota,0.463577013,202011110323,MN
Montana (EV: 3),23:42.3,Trump,Biden,341763,243714,98049,3785,0,0,0,0,0,651,663,13.8345052,0,0.342566667,{},602777,20201111,323,Montana,0.583734288,202011110323,MT
North Carolina (EV: 15),23:42.3,Trump,Biden,2734632,2659762,74870,59354,0,0,0,0,0,2426,2662,1.140178322,0,0.635466551,{},5465847,20201111,323,North Carolina,0.506939612,202011110323,NC
North Dakota (EV: 3),23:42.3,Trump,Biden,235479,114863,120616,163,0,0,0,0,0,380,416,382.4393333,0,0.371549894,{},361656,20201111,323,North Dakota,0.672140366,202011110323,ND
Nebraska (EV: 5),23:42.3,Trump,Biden,551499,368994,182505,9791,0,0,0,0,0,1414,1435,10.0696928,0,-0.664366667,{},942480,20201111,323,Nebraska,0.599134377,202011110323,NE
New Jersey (EV: 14),23:42.3,Biden,Trump,2258280,1609494,648786,638197,0,0,0,0,0,5523,6334,1.016514686,0,0.476333333,{},3926037,20201111,323,New Jersey,0.416129277,202011110323,NJ
New Mexico (EV: 5),23:42.3,Biden,Trump,499378,401197,98181,3046,0,0,0,0,0,1834,1849,16.9812852,0,0.220199501,{},920930,20201111,323,New Mexico,0.445489826,202011110323,NM
Nevada (EV: 6),23:42.3,Biden,Trump,671427,634701,36726,68969,0,0,0,0,0,1908,1993,0.772453746,0,0.3833,{},1336407,20201111,323,Nevada,0.485940888,202011110323,NV
New York (EV: 29),23:42.3,Biden,Trump,3701835,2852042,849793,1969187,0,0,0,0,0,11992,14931,0.71880329,0,0.362666667,{},6647018,20201111,323,New York,0.43516868,202011110323,NY
Oklahoma (EV: 7),23:42.3,Trump,Biden,1020280,503890,516390,0,0,0,0,0,0,1853,1948,0,0,0.29885629,{},1560699,20201111,323,Oklahoma,0.669400395,202011110323,OK
Pennsylvania (EV: 20),23:42.3,Biden,Trump,3372303,3326687,45616,140796,605,594,594,0.393939394,0.606060606,8843,9128,0.66405586,0.000250717,0.426266667,{},6784459,20201111,323,Pennsylvania,0.496595308,202011110323,PA
Rhode Island (EV: 4),23:42.3,Biden,Trump,306113,199810,106303,4254,0,0,0,0,0,412,421,13.24931081,0,0.327966667,{},513503,20201111,323,Rhode Island,0.394941523,202011110323,RI
South Carolina (EV: 9),23:42.3,Trump,Biden,1385090,1091518,293572,378,0,0,0,0,0,2190,2263,394.5747367,0,0.487666667,{},2513824,20201111,323,South Carolina,0.559268968,202011110323,SC
Texas (EV: 38),23:42.3,Trump,Biden,5866019,5218943,647076,66132,0,0,0,0,0,8961,9554,5.466215645,0,0.5025,{},11255671,20201111,323,Texas,0.52918711,202011110323,TX
Utah (EV: 6),23:42.3,Trump,Biden,818784,527607,291177,83925,0,0,0,0,0,2174,2187,2.311254744,0,0.4638,{},1403752,20201111,323,Utah,0.608132407,202011110323,UT
Virginia (EV: 13),23:42.3,Biden,Trump,2404211,1967598,436613,31705,0,0,0,0,0,2451,2584,7.518554473,0,0.307966667,{},4442049,20201111,323,Virginia,0.45006495,202011110323,VA
Washington (EV: 12),23:42.3,Biden,Trump,2341901,1555447,786454,86953,0,0,0,0,0,7408,7436,5.174819992,0,0.474266667,{},4000679,20201111,323,Washington,0.399103955,202011110323,WA
West Virginia (EV: 5),23:42.3,Trump,Biden,542670,234197,308473,4399,2593,2670,"2,670",0.624719101,0.375280899,1691,1706,36.15789244,13.27225076,0.348466667,{},790253,20201111,323,West Virginia,0.698536558,202011110323,WV
District of Columbia (EV: 3),30:44.4,Biden,Trump,285728,16306,269422,35166,3268,3164,"3,164",0.967762326,0.032237674,129,144,4.427047033,0.373388323,0.062966667,{'Ward 8': 3268},309190,20201111,330,District of Columbia,0.053987299,202011110330,DC
New Jersey (EV: 14),52:01.7,Biden,Trump,2258583,1609689,648894,637687,510,498,498,0.608433735,0.391566265,5523,6334,1.017013827,0.000499141,0.473666667,{'Cumberland': 510},3926547,20201111,352,New Jersey,0.416126115,202011110352,NJ
Minnesota (EV: 10),09:42.0,Biden,Trump,1718728,1485330,233398,92254,10,10,10,0.3,0.7,3881,4110,1.795018858,0.000118168,0.527533333,{'Itasca': 10},3272461,20201111,509,Minnesota,0.46357775,202011110509,MN
California (EV: 55),36:22.9,Biden,Trump,10270877,5370182,4900695,1520677,37513,36371,"36,371",0.487421297,0.512578703,19199,20498,2.147145023,0.039354436,0.512578703,"{'San Joaquin': 9305, 'Stanislaus': 28208}",15975229,20201111,536,California,0.343338773,202011110536,CA
Georgia (EV: 16),35:03.2,Biden,Trump,2471895,2457794,14101,3294,74,74,74,0.175675676,0.824324324,2644,2655,2.667394081,0.040405154,0.291066667,{'Floyd': 74},4992198,20201111,1235,Georgia,0.498569788,202011111235,GA
Alaska (EV: 3),19:23.9,Trump,Biden,148624,102080,46544,130363,20749,19943,"19,943",0.469337612,0.530662388,441,441,0.686723217,0.021406042,0.5444,"{'ED 1': 348, 'ED 11': 1428, 'ED 13': 147, 'ED 14': 156, 'ED 15': 238, 'ED 16': 380, 'ED 17': 449, 'ED 18': 190, 'ED 19': 1546, 'ED 2': 645, 'ED 20': 432, 'ED 21': 10, 'ED 22': 386, 'ED 23': 439, 'ED 24': 480, 'ED 25': 1191, 'ED 28': 453, 'ED 29': 1073, 'ED 30': 29, 'ED 33': 557, 'ED 34': 276, 'ED 4': 1709, 'ED 5': 833, 'ED 6': 2743, 'ED 8': 1735, 'ED 9': 2876}",260983,20201111,1319,Alaska,0.5928266,202011111319,AK
Georgia (EV: 16),46:23.4,Biden,Trump,2471905,2457794,14111,3284,10,10,10,1,0,2644,2655,2.675535672,0.008141591,0.290966667,{'DeKalb': 10},4992208,20201111,1346,Georgia,0.498568777,202011111346,GA
Pennsylvania (EV: 20),46:23.4,Biden,Trump,3374492,3326872,47620,138412,2384,2374,"2,374",0.922072452,0.077927548,8843,9128,0.674212981,0.010157121,0.4194,{'Philadelphia': 2384},6786843,20201111,1346,Pennsylvania,0.496446992,202011111346,PA
New Jersey (EV: 14),11:04.6,Biden,Trump,2263969,1615456,648513,626253,11434,11153,"11,153",0.482919394,0.517080606,5537,6334,1.026144251,0.009130425,0.460033333,{'Passaic': 11434},3937981,20201111,1411,New Jersey,0.41641635,202011111411,NJ
New Jersey (EV: 14),21:24.0,Biden,Trump,2267708,1621505,646203,616170,10083,9788,"9,788",0.381998365,0.618001635,5551,6334,1.03284928,0.006705028,0.521033333,{'Monmouth': 10083},3948064,20201111,1421,New Jersey,0.416923681,202011111421,NJ
Illinois (EV: 20),36:23.9,Biden,Trump,3242359,2372973,869386,309377,226176,221493,"221,493",0.855751649,0.144248351,8781,9874,1.932344212,0.754899222,0.144248351,{'Cook': 226176},5727355,20201111,1436,Illinois,0.422588192,202011111436,IL
Iowa (EV: 6),44:44.4,Trump,Biden,897012,758210,138802,3220,5,5,5,0,1,1604,1664,22.49722056,0.033313051,0.388767721,{'Jasper': 5},1687699,20201111,1444,Iowa,0.541928515,202011111444,IA
Indiana (EV: 11),44:44.4,Trump,Biden,1727234,1239770,487464,2642,-1,-1,Unknown,0,1,4804,4969,94.64146831,-0.035452947,0.675266667,{},3032024,20201111,1444,Indiana,0.582147513,202011111444,IN
Virginia (EV: 13),44:44.4,Biden,Trump,2404338,1967798,436540,31326,379,327,327,0.388379205,0.611620795,2452,2584,7.602281317,0.083726844,0.3109,"{'Caroline': 191, 'Fauquier': 188}",4442428,20201111,1444,Virginia,0.450077033,202011111444,VA
Iowa (EV: 6),59:03.5,Trump,Biden,897004,758211,138793,3227,-7,-7,Unknown,1.142857143,-0.142857143,1604,1664,22.44808102,-0.049139532,0.390804598,{},1687692,20201111,1459,Iowa,0.541925973,202011111459,IA
Illinois (EV: 20),59:03.5,Biden,Trump,3266811,2380628,886183,276410,32967,32107,"32,107",0.761578472,0.238421528,8822,9874,2.134151972,0.201807761,0.238421528,{'Lake': 32967},5760322,20201111,1459,Illinois,0.421541162,202011111459,IL
Pennsylvania (EV: 20),59:03.5,Biden,Trump,3375145,3327554,47591,137467,945,1335,"1,335",0.489138577,0.510861423,8844,9128,0.675303763,0.001090783,0.4294,{'Erie': 1353},6787788,20201111,1459,Pennsylvania,0.496449863,202011111459,PA
Georgia (EV: 16),25:03.0,Biden,Trump,2471906,2457794,14112,3283,1,1,1,1,0,2644,2655,2.676352559,0.000816887,0.290966667,{'Wheeler': 1},4992209,20201111,1525,Georgia,0.498568676,202011111525,GA
South Carolina (EV: 9),59:24.5,Trump,Biden,1385103,1091541,293562,873,-495,36,36,0.361111111,0.638888889,2190,2263,171.1244862,-223.4502506,0.487766667,{},2513329,20201111,1559,South Carolina,0.559266087,202011111559,SC
New Jersey (EV: 14),45:23.2,Biden,Trump,2274216,1627140,647076,603767,12403,12143,"12,143",0.535946636,0.464053364,5567,6334,1.044530089,0.01168081,0.528533333,{'Passaic': 12403},3960467,20201111,1645,New Jersey,0.417070372,202011111645,NJ
Pennsylvania (EV: 20),45:23.2,Biden,Trump,3375179,3327576,47603,137409,58,56,56,0.607142857,0.392857143,8844,9128,0.67542198,0.000118217,0.429566667,{'Washington': 58},6787846,20201111,1645,Pennsylvania,0.496448997,202011111645,PA
Minnesota (EV: 10),54:23.6,Biden,Trump,1718730,1485330,233400,92252,2,2,2,1,0,3881,4110,1.795058031,3.92E-05,0.5275,{'Pennington': 2},3272463,20201111,1654,Minnesota,0.463577461,202011111654,MN
New Jersey (EV: 14),54:23.6,Biden,Trump,2292098,1643038,649060,569355,34412,33780,"33,780",0.529366489,0.470633511,5623,6334,1.079212158,0.034682069,0.470633511,{'Middlesex': 34412},3994879,20201111,1654,New Jersey,0.417530169,202011111654,NJ
Minnesota (EV: 10),07:04.6,Biden,Trump,1718731,1485330,233401,92251,1,1,1,1,0,3881,4110,1.795077618,1.96E-05,0.5275,{'Pennington': 1},3272464,20201111,1707,Minnesota,0.463577316,202011111707,MN
New Jersey (EV: 14),07:04.6,Biden,Trump,2292364,1643512,648852,568576,779,740,740,0.359459459,0.640540541,5624,6334,1.07981986,0.000607702,0.474833333,{'Salem': 779},3995658,20201111,1707,New Jersey,0.417572098,202011111707,NJ
Nevada (EV: 6),07:04.6,Biden,Trump,671857,634877,36980,68342,627,606,606,0.709570957,0.290429043,1908,1993,0.776854958,0.004401212,0.381633333,"{'Clark': 548, 'Lander': 11, 'Washoe': 68}",1337034,20201111,1707,Nevada,0.485850219,202011111707,NV
North Carolina (EV: 15),17:23.5,Trump,Biden,2736667,2663342,73325,53310,6044,5615,"5,615",0.362422084,0.637577916,2428,2662,1.19804997,0.057871647,0.636414521,"{'Granville': 289, 'Wake': 5755}",5471891,20201111,1717,North Carolina,0.506789341,202011111717,NC
New Jersey (EV: 14),17:23.5,Biden,Trump,2294631,1649065,645566,560416,8160,7820,"7,820",0.289897698,0.710102302,5635,6334,1.085283238,0.005463378,0.537233333,{'Sussex': 8160},4003818,20201111,1717,New Jersey,0.41815216,202011111717,NJ
